ons_const_id,ons_region_id,constituency_name,Lab_Margin,intermediate_step,Incumbency_Status,county,region,country,constituency_type,seat_change_1719,winner_19,electorate_19,total_vote_19,rejected_vote_19,majority_19,con_vote_19,lab_vote_19,ld_vote_19,brexit_vote_19,green_vote_19,snp_vote_19,pc_vote_19,dup_vote_19,sf_vote_19,sdlp_vote_19,uup_vote_19,alliance_vote_19,other_vote_19,speaker_vote_19,turnout_19,con_19,lab_19,ld_19,brexit_19,green_19,snp_19,pc_19,dup_19,sf_19,sdlp_19,uup_19,alliance_19,other_19,speaker_19,pano,winner_17,con_17,lab_17,ld_17,snp_17,pc_17,ukip_17,green_17,other_17,majority_17,turnout_17,con_vote_17,lab_vote_17,ld_vote_17,snp_vote_17,pc_vote_17,ukip_vote_17,green_vote_17,total_vote_17,rejected_vote_17,electorate_17,leave_hanretty,remain_hanretty,majority_vote_17,alliance_vote_17,dup_vote_17,sdlp_vote_17,sf_vote_17,uup_vote_17,other_vote_17,alliance_17,dup_17,sf_17,sdlp_17,uup_17,con_1719,lab_1719,ld_1719,green_1719,snp_1719,pc_1719,uup_1719,dup_1719,alliance_1719,sf_1719,sdlp_1719,green_ppc_19,ld_ppc_19,lab_ppc_19,ukip_ppc_19,pc_ppc_19,con_ppc_19,speaker_ppc_19,sdlp_ppc_19,snp_ppc_19,dup_ppc_19,brexit_ppc_19,alliance_ppc_19,uup_ppc_19,green_ppc_sex_19,ld_ppc_sex_19,lab_ppc_sex_19,ukip_ppc_sex_19,pc_ppc_sex_19,con_ppc_sex_19,speaker_ppc_sex_19,sdlp_ppc_sex_19,snp_ppc_sex_19,dup_ppc_sex_19,brexit_ppc_sex_19,alliance_ppc_sex_19,uup_ppc_sex_19
E14000928,E12000003,Skipton and Ripon,-34.3751075,1,-1,North Yorkshire,Yorkshire and The Humber,England,County,NA,Conservative,78347,58724,239,23694,34919,11225,8701,NA,2748,NA,NA,NA,NA,NA,NA,NA,1131,NA,75.25878464,59.46291125,19.11484231,14.81676997,NA,4.679517744,NA,NA,NA,NA,NA,NA,NA,1.925958722,NA,513,Conservative,62.65265403,28.27754653,0,NA,NA,0,6.422649558,2.647149885,34.3751075,74.43664857,36425,16440,NA,NA,NA,NA,3734,58138,186,78104,53.18714405,46.81285595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.189742784,-9.162704214,NA,-1.743131814,NA,NA,NA,NA,NA,NA,NA,Andy Brown,Andrew Murday,Brian McDaid,NA,NA,Julian Smith,NA,NA,NA,NA,NA,NA,NA,Male,Male,Male,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000929,E12000004,Sleaford and North Hykeham,-38.35585209,1,-1,Lincolnshire,East Midlands,England,County,NA,Conservative,94761,66554,236,32565,44683,12118,5355,NA,1742,NA,NA,NA,NA,NA,NA,NA,2656,NA,70.4825825,67.13796316,18.20777113,8.046097905,NA,2.617423446,NA,NA,NA,NA,NA,NA,NA,3.990744358,NA,514,Conservative,64.20505494,25.84920285,4.136966731,NA,NA,2.969740262,1.471191696,1.367843519,38.35585209,72.36085297,42245,17008,2722,NA,NA,1954,968,65797,107,90929,61.58316665,38.41683335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.932908216,-7.641431718,3.909131174,1.14623175,NA,NA,NA,NA,NA,NA,NA,Simon Tooke,Oliver William Craven,Linda Edwards-Shea,NA,NA,Caroline Johnson,NA,NA,NA,NA,NA,NA,NA,Male,Male,Female,NA,NA,Female,NA,NA,NA,NA,NA,NA,NA
E14000930,E12000008,Slough,31.30675016,1,1,Berkshire,South East,England,Borough,NA,Labour,86818,51038,155,13640,15781,29421,3357,1432,1047,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.96588265,30.92009875,57.64528391,6.577452095,2.805752577,2.051412673,NA,NA,NA,NA,NA,NA,NA,NA,NA,515,Labour,31.62722166,62.93397182,2.409061608,NA,NA,2.26171839,0,0.768026522,31.30675016,65.20198866,17172,34170,1308,NA,NA,1228,NA,54295,168,83272,54.05691498,45.94308502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.70712291,-5.288687915,4.168390487,NA,NA,NA,NA,NA,NA,NA,NA,Julian Edmonds,Aaron Chahal,Tan Dhesi,NA,NA,Kanwal Toor Gill,NA,NA,NA,NA,Delphine Gray-Fisk,NA,NA,Male,Male,Male,NA,NA,Female,NA,NA,NA,NA,Female,NA,NA
E14000931,E12000005,Solihull,-36.24973567,1,-1,West Midlands,West Midlands,England,Borough,NA,Conservative,78760,55344,209,21273,32309,11036,9977,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.5345353,58.37850535,19.94073432,18.02724776,NA,3.653512576,NA,NA,NA,NA,NA,NA,NA,NA,NA,516,Conservative,58.12539649,21.87566082,15.68513428,NA,NA,2.274970043,2.038838373,NA,36.24973567,72.95118847,32985,12414,8901,NA,NA,1291,1157,56748,120,77789,53.34830853,46.65169147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.253108859,-1.9349265,2.342113482,1.614674203,NA,NA,NA,NA,NA,NA,NA,Rosemary Ann Sexton,Ade Adeyemo,Nick Stephens,NA,NA,Julian Knight,NA,NA,NA,NA,NA,NA,NA,Female,Male,Male,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000932,E12000009,Somerton and Frome,-39.49320729,1,-1,Somerset,South West,England,County,NA,Conservative,85866,64896,225,19213,36230,8354,17017,NA,3295,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.84026273,55.827786,12.87290434,26.22195513,NA,5.077354536,NA,NA,NA,NA,NA,NA,NA,NA,NA,519,Conservative,56.70662994,17.21342265,20.85550617,NA,NA,0,3.673386339,1.551054905,35.85112377,75.6682497,36231,10998,13325,NA,NA,NA,2347,63892,104,84437,50.32814379,49.67185621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.878843942,-4.340518311,5.366448962,1.403968197,NA,NA,NA,NA,NA,NA,NA,Andrea Dexter,Adam Boyden,Sean Dromgoole,NA,NA,David Warburton,NA,NA,NA,NA,NA,NA,NA,Female,Male,Male,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000955,E12000008,"Southampton, Itchen",-0.066263386,1,-1,Hampshire,South East,England,Borough,NA,Conservative,72299,47421,137,4498,23952,19454,2503,NA,1040,NA,NA,NA,NA,NA,NA,NA,472,NA,65.77960968,50.50926805,41.02401889,5.278252251,NA,2.193121191,NA,NA,NA,NA,NA,NA,NA,0.995339617,NA,523,Conservative,46.54040998,46.47414659,3.037428126,NA,NA,2.398307077,1.549708227,NA,0.066263386,65.22824238,21773,21742,1421,NA,NA,1122,725,46783,92,71722,60.29473415,39.70526585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.968858068,-5.450127697,2.240824126,0.643412964,NA,NA,NA,NA,NA,NA,NA,Osman Sen-Chadun,Liz Jarvis,Simon Letts,Kim Rose,NA,Royston Smith,NA,NA,NA,NA,NA,NA,NA,Male,Female,Male,Male,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000956,E12000008,"Southampton, Test",24.52508368,1,1,Hampshire,South East,England,Borough,NA,Labour,70116,44994,122,6213,16043,22256,3449,1591,1433,NA,NA,NA,NA,NA,NA,NA,222,NA,64.34480005,35.65586523,49.46437303,7.665466507,3.536027026,3.184869094,NA,NA,NA,NA,NA,NA,NA,0.49339912,NA,524,Labour,34.12574889,58.65083257,4.033857109,NA,NA,0,0,3.189561435,24.52508368,66.81434208,16006,27509,1892,NA,NA,NA,NA,46903,119,70199,49.41218119,50.58781881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53011634,-9.186459542,3.631609397,NA,NA,NA,NA,NA,NA,NA,NA,Katherine Jane Barbour,Joe Richards,Alan Whitehead,NA,NA,Steven Galton,NA,NA,NA,NA,Philip Crook,NA,NA,Female,Male,Male,NA,NA,Male,NA,NA,NA,NA,Male,NA,NA
E14000933,E12000006,South Basildon and East Thurrock,-24.38455008,1,-1,Essex,East,England,County,NA,Conservative,74441,45297,198,19922,29973,10051,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,3316,NA,61.1155143,66.16994503,22.18910745,4.320374418,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.320573106,NA,33,Conservative,56.89940577,32.51485569,1.553480475,NA,NA,6.776315789,1.443123939,0.812818336,24.38455008,64.0765873,26811,15321,732,NA,NA,3193,680,47120,75,73537,72.99557169,27.00442831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.270539257,-10.32574824,2.766893942,-1.443123939,NA,NA,NA,NA,NA,NA,NA,NA,Michael Bukola,Jack Anthony Ferguson,NA,NA,Stephen Metcalfe,NA,NA,NA,NA,NA,NA,NA,NA,Male,Male,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000934,E12000006,South Cambridgeshire,-24.57026677,0,0,Cambridgeshire,East,England,County,NA,Conservative,87288,66929,304,2904,31015,7803,28111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.02433324,46.3401515,11.65862332,42.00122518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,Conservative,51.80056682,27.23030004,18.6402563,NA,NA,0,2.328876841,NA,24.57026677,76.15093189,33631,17679,12102,NA,NA,NA,1512,64924,166,85257,38.4889637,61.5110363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.460415313,-15.57167673,23.36096888,-2.328876841,NA,NA,NA,NA,NA,NA,NA,NA,Ian Sollom,Dan Greef,NA,NA,Anthony Browne,NA,NA,NA,NA,NA,NA,NA,NA,Male,Male,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000935,E12000004,South Derbyshire,-22.74325018,1,-1,Derbyshire,East Midlands,England,County,NA,Conservative,79331,53381,429,19335,33502,14167,3924,NA,1788,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.82972608,62.76015811,26.53940541,7.350930106,NA,3.349506379,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,Conservative,58.72394596,35.98069579,3.553039083,NA,NA,0,1.742319166,NA,22.74325018,68.90678188,30907,18937,1870,NA,NA,NA,917,52631,120,76380,60.35100097,39.64899903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.036212145,-9.441290381,3.797891023,1.607187213,NA,NA,NA,NA,NA,NA,NA,Amanda Baker,Lorraine Johnson,Robert Pearson,NA,NA,Heather Wheeler,NA,NA,NA,NA,NA,NA,NA,Female,Female,Male,NA,NA,Female,NA,NA,NA,NA,NA,NA,NA
E14000936,E12000009,South Dorset,-22.53111394,1,-1,Dorset,South West,England,County,NA,Conservative,73809,51058,184,17153,30024,12871,5432,NA,2246,NA,NA,NA,NA,NA,NA,NA,485,NA,69.42513786,58.80371342,25.20858631,10.63888127,NA,4.398918877,NA,NA,NA,NA,NA,NA,NA,0.949900114,NA,199,Conservative,56.13031249,33.59919855,5.881786306,NA,NA,0,4.388702655,NA,22.53111394,71.76969982,29135,17440,3053,NA,NA,NA,2278,51906,103,72323,59.44560911,40.55439089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.673400936,-8.390612238,4.757094966,0.010216222,NA,NA,NA,NA,NA,NA,NA,Jon Orrell,Nick Ireland,Carralyn Parkes,NA,NA,Richard Drax,NA,NA,NA,NA,NA,NA,NA,Male,Male,Female,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000937,E12000006,South East Cambridgeshire,-25.64680486,1,-1,Cambridgeshire,East,England,County,NA,Conservative,86769,64385,255,11490,32187,10492,20697,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009,NA,74.49665203,49.99145764,16.29572105,32.14568611,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.567135202,NA,123,Conservative,53.33322752,27.68642265,18.98034983,NA,NA,0,0,NA,25.64680486,73.15521185,33601,17443,11958,NA,NA,NA,NA,63002,226,86121,45.30481876,54.69518124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.341769879,-11.3907016,13.16533628,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pippa Heylings,James Bull,NA,NA,Lucy Frazer,NA,NA,NA,NA,NA,NA,NA,NA,Female,Male,NA,NA,Female,NA,NA,NA,NA,NA,NA,NA
E14000938,E12000009,South East Cornwall,-32.77280926,1,-1,Cornwall,South West,England,County,NA,Conservative,71825,53655,230,20971,31807,10836,8650,NA,1493,NA,NA,NA,NA,NA,NA,NA,869,NA,75.02262443,59.28058895,20.19569472,16.1215171,NA,2.782592489,NA,NA,NA,NA,NA,NA,NA,1.619606747,NA,163,Conservative,55.41297159,22.64016233,19.43859913,NA,NA,0,2.508266947,NA,32.77280926,74.04563161,29493,12050,10346,NA,NA,NA,1335,53224,133,71880,55.09870579,44.90129421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.867617356,-2.444467617,-3.317082028,0.274325542,NA,NA,NA,NA,NA,NA,NA,Martha Ajan Green,Colin Edward Martin,Gareth Gwyn James Derrick,NA,NA,Sheryll Murray,NA,NA,NA,NA,NA,NA,NA,Female,Male,Male,NA,NA,Female,NA,NA,NA,NA,NA,NA,NA
E14000957,E12000006,Southend West,-21.19048124,1,-1,Essex,East,England,Borough,NA,Conservative,69043,46537,260,14459,27555,13096,5312,NA,NA,NA,NA,NA,NA,NA,NA,NA,574,NA,67.77949973,59.21095043,28.14104906,11.41457335,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.233427165,NA,525,Conservative,55.19272743,34.00224619,4.471191541,NA,NA,3.530334174,1.760928991,1.042571677,21.19048124,69.7297457,26046,16046,2110,NA,NA,1666,831,47191,101,67677,55.07458096,44.92541904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.018223,-5.861197133,6.943381809,-1.760928991,NA,NA,NA,NA,NA,NA,NA,NA,Nina Stimson,Aston Line,NA,NA,David Amess,NA,NA,NA,NA,NA,NA,NA,NA,Female,Male,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000939,E12000004,South Holland and The Deepings,-49.48226175,1,-1,Lincolnshire,East Midlands,England,County,NA,Conservative,75975,49179,202,30838,37338,6500,3225,NA,1613,NA,NA,NA,NA,NA,NA,NA,503,NA,64.99638039,75.92264991,13.21702353,6.557677057,NA,3.279855223,NA,NA,NA,NA,NA,NA,NA,1.022794282,NA,520,Conservative,69.91751963,20.43525788,2.848057239,NA,NA,4.342641359,1.776806121,0.679717778,49.48226175,65.87974965,35179,10282,1433,NA,NA,2185,894,50315,84,76374,71.0714432,28.9285568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.005130285,-7.218234349,3.709619818,1.503049101,NA,NA,NA,NA,NA,NA,NA,Martin Blake,Davina Kirby,Mark Popple,NA,NA,John Hayes,NA,NA,NA,NA,NA,NA,NA,Male,Female,Male,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000940,E12000004,South Leicestershire,-32.86528251,1,-1,Leicestershire,East Midlands,England,County,NA,Conservative,80520,57469,298,24004,36791,12787,5452,NA,2439,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.74242424,64.01886234,22.25025666,9.486853782,NA,4.244027215,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,Conservative,61.37875073,28.51346822,4.238917603,NA,NA,3.942563813,1.926299635,NA,32.86528251,71.77185542,34795,16164,2403,NA,NA,2235,1092,56689,112,78985,58.14205318,41.85794682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.640111616,-6.263211561,5.247936179,2.31772758,NA,NA,NA,NA,NA,NA,NA,Nick Cox,Phil Knowles,Tristan Naseem Koriya,NA,NA,Alberto Costa,NA,NA,NA,NA,NA,NA,NA,Male,Male,Male,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000941,E12000006,South Norfolk,-27.29132235,1,-1,Norfolk,East,England,County,NA,Conservative,86214,62484,291,21275,36258,14983,8744,NA,2499,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.81300021,58.02765508,23.97893861,13.99398246,NA,3.999423853,NA,NA,NA,NA,NA,NA,NA,NA,NA,424,Conservative,58.22192404,30.93060169,8.302924187,NA,NA,0,2.544550081,-2.84217E-14,27.29132235,73.57895371,35580,18902,5074,NA,NA,NA,1555,61111,182,83055,50.88435338,49.11564662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19426896,-6.951663084,5.691058272,1.454873772,NA,NA,NA,NA,NA,NA,NA,Ben Price,Chris Brown,Beth Jones,NA,NA,Richard Bacon,NA,NA,NA,NA,NA,NA,NA,Male,Male,Female,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000942,E12000004,South Northamptonshire,-35.13954276,1,-1,Northamptonshire,East Midlands,England,County,NA,Conservative,90842,66908,266,27761,41755,13994,7891,NA,2634,NA,NA,NA,NA,NA,NA,NA,634,NA,73.94597213,62.40658815,20.91528666,11.79380642,NA,3.936748969,NA,NA,NA,NA,NA,NA,NA,0.947569797,NA,429,Conservative,62.46192191,27.32237915,5.574017662,NA,NA,2.0969876,2.087756546,0.456937137,35.13954276,75.79146212,40599,17759,3623,NA,NA,1363,1357,64998,125,85759,53.33802045,46.66197955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.055333754,-6.407092488,6.219788759,1.848992422,NA,NA,NA,NA,NA,NA,NA,Denise Donaldson,Chris Lofts,Genevieve Kitchen,NA,NA,Andrea Leadsom,NA,NA,NA,NA,NA,NA,NA,Female,Male,Female,NA,NA,Female,NA,NA,NA,NA,NA,NA,NA
E14000958,E12000002,Southport,-6.07640337,1,-1,Merseyside,North West,England,Borough,NA,Conservative,70837,48180,190,4147,22914,18767,6499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.28352415,47.55915318,38.95184724,13.48899958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,526,Conservative,38.66252398,32.58612061,26.40128451,NA,NA,2.350070898,0,NA,6.07640337,69.10086455,18541,15627,12661,NA,NA,1127,NA,47956,63,69400,46.29283656,53.70716344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.896629195,6.365726629,-12.91228493,NA,NA,NA,NA,NA,NA,NA,NA,NA,John Wright,Liz Savage,NA,NA,Damien Moore,NA,NA,NA,NA,NA,NA,NA,NA,Male,Female,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000943,E12000002,South Ribble,-13.53357406,0,0,Lancashire,North West,England,County,NA,Conservative,75351,53784,209,11199,30028,18829,3720,NA,1207,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.65531977,55.83073033,35.00855273,6.916555109,NA,2.244161833,NA,NA,NA,NA,NA,NA,NA,NA,NA,521,Conservative,52.85042127,39.31684721,3.780501149,NA,NA,2.529452529,0.900900901,0.621876938,13.53357406,72.38620762,28980,21559,2073,NA,NA,1387,494,54834,92,75752,56.63894373,43.36105627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.980309057,-4.308294482,3.13605396,1.343260932,NA,NA,NA,NA,NA,NA,NA,Andy Fewings,Jo Barton,Kim Snape,NA,NA,Katherine Fletcher,NA,NA,NA,NA,NA,NA,NA,Male,Female,Female,NA,NA,Female,NA,NA,NA,NA,NA,NA,NA
E14000944,E12000001,South Shields,35.5832434,1,1,Tyne and Wear,North East,England,Borough,NA,Labour,62793,37882,80,9585,7688,17273,1514,6446,1303,NA,NA,NA,NA,NA,NA,NA,3658,NA,60.45578329,20.29459902,45.59685339,3.996621087,17.01599704,3.43962832,NA,NA,NA,NA,NA,NA,NA,9.656301146,NA,522,Labour,25.92465417,61.50789758,1.670263907,NA,NA,7.37270676,3.524477583,NA,35.5832434,64.27569246,10570,25078,681,NA,NA,3006,1437,40772,77,63433,62.05253267,37.94746733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.630055156,-15.91104419,2.32635718,-0.084849263,NA,NA,NA,NA,NA,NA,NA,Sarah Jean McKeown,William Shepherd,Emma Lewell-Buck,NA,NA,Oni Oviri,NA,NA,NA,NA,Glenn Michael Thompson,NA,NA,Female,Male,Female,NA,NA,Female,NA,NA,NA,NA,Male,NA,NA
E14000945,E12000005,South Staffordshire,-44.47944589,1,-1,Staffordshire,West Midlands,England,County,NA,Conservative,73668,50005,259,28250,36520,8270,3280,NA,1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.23043927,73.03269673,16.53834617,6.559344066,NA,3.869613039,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,Conservative,69.76462071,25.28517482,2.637500245,NA,NA,0,2.31270422,NA,44.47944589,69.59191732,35656,12923,1348,NA,NA,NA,1182,51109,187,73441,65.24281719,34.75718281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.268076018,-8.746828657,3.921843821,1.556908818,NA,NA,NA,NA,NA,NA,NA,Claire McIlvenna,Chris Fewtrell,Adam Ashley Freeman,NA,NA,Gavin Williamson,NA,NA,NA,NA,NA,NA,NA,Female,Male,Male,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000946,E12000006,South Suffolk,-32.72609938,1,-1,Suffolk,East,England,County,NA,Conservative,76201,53489,277,22897,33270,10373,6702,NA,3144,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.55812916,62.19970461,19.39277235,12.529679,NA,5.877844043,NA,NA,NA,NA,NA,NA,NA,NA,NA,549,Conservative,60.5310224,27.80492302,5.815432839,NA,NA,2.671706463,3.176915276,1.42109E-14,32.72609938,71.84871166,32829,15080,3154,NA,NA,1449,1723,54235,116,75485,54.02620066,45.97379934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66868221,-8.412150674,6.714246161,2.700928767,NA,NA,NA,NA,NA,NA,NA,Robert Lindsay,David Beavan,Elizabeth Hughes,NA,NA,James Cartlidge,NA,NA,NA,NA,NA,NA,NA,Male,Male,Female,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000947,E12000009,South Swindon,-4.805835658,1,-1,Wiltshire,South West,England,County,NA,Conservative,73118,50746,247,6625,26536,19911,4299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.74069313,52.29180625,39.23659008,8.471603673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561,Conservative,48.38797761,43.58214195,4.054923836,NA,NA,2.517992627,1.456963976,1.42109E-14,4.805835658,70.84369646,24809,22345,2079,NA,NA,1291,747,51271,87,72372,51.65309409,48.34690591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.903828642,-4.345551876,4.416679837,-1.456963976,NA,NA,NA,NA,NA,NA,NA,NA,Stan Pajak,Sarah Church,NA,NA,Robert Buckland,NA,NA,NA,NA,NA,NA,NA,NA,Male,Female,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000948,E12000008,South Thanet,-12.83741684,1,-1,Kent,South East,England,County,NA,Conservative,73223,48257,211,10587,27084,16497,2727,NA,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.19231662,56.12450007,34.18571399,5.650993638,NA,4.0387923,NA,NA,NA,NA,NA,NA,NA,NA,NA,568,Conservative,50.77482765,37.93741081,3.043032581,NA,NA,6.023757361,1.626032601,0.594938999,12.83741684,68.78231537,25262,18875,1514,NA,NA,2997,809,49753,92,72334,61.69104703,38.30895297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.349672424,-3.75169682,2.607961057,2.412759699,NA,NA,NA,NA,NA,NA,NA,Becky Wing,Martyn Pennington,Rebecca Gordon-Nesbitt,NA,NA,Craig Mackinlay,NA,NA,NA,NA,NA,NA,NA,Female,Male,Female,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000949,E12000006,South West Bedfordshire,-25.46598364,1,-1,Bedfordshire,East,England,County,NA,Conservative,79926,53307,254,18583,32212,13629,5435,NA,2031,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.01323724,60.427336,25.56699871,10.19565911,NA,3.810006191,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,Conservative,59.24507954,33.77909589,4.727240047,NA,NA,0,1.707558192,0.541026332,25.46598364,69.84232594,32961,18793,2630,NA,NA,NA,950,55635,163,79658,58.0834155,41.9165845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.182256461,-8.212097187,5.46841906,2.102447999,NA,NA,NA,NA,NA,NA,NA,Andrew Waters,Emma Matanle,Callum Anderson,NA,NA,Andrew Selous,NA,NA,NA,NA,NA,NA,NA,Male,Female,Male,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000950,E12000009,South West Devon,-29.92224303,1,-1,Devon,South West,England,County,NA,Conservative,72535,53367,275,21430,33286,11856,6207,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.95326394,62.37187775,22.21597617,11.63078307,NA,3.781363015,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,Conservative,59.84826986,29.92602683,5.168662618,NA,NA,2.913521388,2.143519307,NA,29.92224303,74.17485265,31634,15818,2732,NA,NA,1540,1133,52857,97,71260,55.07620277,44.92379723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.523607892,-7.710050662,6.46212045,1.637843708,NA,NA,NA,NA,NA,NA,NA,Ian Poyser,Sima Davarian,Alex Beverley,NA,NA,Gary Streeter,NA,NA,NA,NA,NA,NA,NA,Male,Female,Female,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000951,E12000006,South West Hertfordshire,-32.2325359,0,0,Hertfordshire,East,England,County,NA,Conservative,80499,61191,277,14408,30327,7228,6251,NA,1466,NA,NA,NA,NA,NA,NA,NA,15919,NA,76.35871253,49.56120998,11.8121946,10.21555458,NA,2.395777157,NA,NA,NA,NA,NA,NA,NA,26.01526368,NA,310,Conservative,57.91634379,25.68380789,11.66966185,NA,NA,2.131798922,2.598387549,NA,32.2325359,74.79990627,35128,15578,7078,NA,NA,1293,1576,60653,138,81087,46.1954801,53.8045199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.35513381,-13.87161329,-1.454107272,-0.202610392,NA,NA,NA,NA,NA,NA,NA,Tom Pashby,Sally Symington,Ali Aklakul,NA,NA,Gagan Mohindra,NA,NA,NA,NA,NA,NA,NA,Non-Binary,Female,Male,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000952,E12000006,South West Norfolk,-34.93589744,1,-1,Norfolk,East,England,County,NA,Conservative,78455,51466,184,26195,35507,9312,4166,NA,1645,NA,NA,NA,NA,NA,NA,NA,836,NA,65.83391753,68.99117864,18.09349862,8.094664439,NA,3.196284926,NA,NA,NA,NA,NA,NA,NA,1.624373373,NA,425,Conservative,62.75564713,27.81974969,4.511981074,NA,NA,4.9126221,0,NA,34.93589744,67.30872949,32894,14582,2365,NA,NA,2575,NA,52416,154,77874,66.67395689,33.32604311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.235531512,-9.726251074,3.582683364,NA,NA,NA,NA,NA,NA,NA,NA,Pallavi Devulapalli,Josie Ratcliffe,Emily Blake,NA,NA,Elizabeth Truss,NA,NA,NA,NA,NA,NA,NA,Female,Female,Female,NA,NA,Female,NA,NA,NA,NA,NA,NA,NA
